customer_id,churn_probability,risk_tier,monthly_fee,revenue_at_risk,recommended_action,key_factor,subscription_type,engagement_segment,region,age,churned
8a93c9a8-86d1-4fb8-9f0f-89ff6671601a,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Oceania,40,0
61e92891-b875-4291-8e37-00d10b069367,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Premium,High,Oceania,44,0
c96e98a2-6211-4466-9096-6c389ef0143a,0.019058380275964737,Low,8.99,2.056018064171076,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Africa,68,0
dd0dd66b-b4e4-4077-b128-50039b87c68f,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Oceania,24,0
9945eeb5-7747-4c17-a171-35bfde1b29ff,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,South America,34,1
e3e9c377-2cb7-4ec4-a85a-f59b9e6f298d,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,South America,62,1
01bcc59b-2ffe-4146-9c55-05195c1bfd4f,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Low recent activity,Standard,Low,Asia,29,0
66ee8b3e-54d4-47b0-9bdf-a9830a3be6f0,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,North America,62,1
042c6d84-17fa-4c97-a537-dcc1ebfc9b19,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,South America,20,1
37bf780f-45c1-471c-8158-9f211fbf9e0a,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Asia,60,0
57bea9bb-8e3b-4a70-831b-89ec71163a30,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,25,0
ea197301-ecc0-4b24-b3f2-f9c7aa3efccf,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,North America,57,0
31dab47e-d021-4d4b-8284-98460539ef0a,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Africa,47,1
339bd217-4512-4fce-8e0f-a8ee2938f548,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,North America,54,0
e4696783-b60d-40f9-8556-b6aaca0439bb,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,North America,34,0
6131b5ac-7daf-4a54-9f44-63fe0fcca85f,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,Asia,52,1
c81ba12a-e438-42fc-9d0a-045fb8a0e87a,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Asia,53,1
d9706e06-14bf-475c-aeb6-1eaaf5a3dd1b,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Low recent activity,Premium,Medium,North America,68,0
db2af8cb-89e8-4d68-b1b4-6620a2d5d041,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,68,0
b84c61be-3dbf-4706-9ac0-bf2c77b54dde,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,North America,55,1
29c66269-9ffd-4c33-a193-ce878aadd03e,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,North America,31,1
5515be5c-4926-4e19-abbf-6f2f6c8da2ac,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,South America,30,0
65967ad4-dae6-45d3-9af8-3897eed4bdfb,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,South America,56,1
ac2f51d0-0824-4f84-b2cd-ab20ec04b858,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,Europe,44,1
f1c3c48d-f3d2-4d85-a8c3-f1a96eaacad9,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,64,0
2986574c-65fa-40e8-ae90-3c745b045804,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,South America,42,1
533ad58f-7675-4e1f-8a7b-27f64e6ac546,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Oceania,18,0
bf84e8d8-05ec-42a0-acea-ef18118399c7,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Asia,56,0
ec781d62-dcea-497b-a9e4-c17263747c67,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,23,0
8b81a984-02e2-48aa-9ff5-5f1868dcf643,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,South America,23,0
56406333-657b-4c54-8abd-6493fcfb3683,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Asia,65,0
7ce062a1-89ad-45c1-a25a-0b3b4ee4ec72,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,South America,47,1
2febe28b-3c16-4efb-9188-1f37a1c01d82,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Asia,36,0
0480261e-6011-440b-862c-17eb4d5f183f,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,North America,54,1
5af996e6-33fe-477d-a99e-1c10776fda79,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,North America,56,1
dae2da1f-76cb-41c0-b04f-33dc860fcf32,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Oceania,34,0
9be09f8c-f7dc-49dd-8c6b-25c8f448d92f,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Medium,Asia,70,1
a15b0804-4a6c-4410-b37f-a4986930e827,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Africa,51,1
6354bb8b-9f9d-440d-bcaf-fb281e48866e,0.008888889104127884,Low,8.99,0.9589333565533161,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Europe,57,0
c9c2f14e-1e0f-467a-90f5-e8512a867bf1,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,North America,36,1
73b4ab33-132d-4c64-b52d-c9aa2e2f85d6,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Europe,67,0
a03703b4-96da-4fc9-ab23-dc087a013b7d,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Europe,66,1
8e10ed31-6232-49d2-9def-3cb40206c216,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Asia,42,1
2c8412ce-38b1-4edd-9a05-23df72e6ec65,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Africa,34,1
06d02ff5-4241-48cf-88cd-83e965c477fa,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Europe,49,1
feb1f73a-8cc1-44c9-a58e-83bc8d1fd127,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,South America,66,1
8f511109-28d6-4502-bb4a-02a31d2fd9b1,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,Oceania,24,1
908d1c29-96cd-4d12-9b7b-6f25c85d46ea,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Europe,49,1
59b1d940-2563-4884-9944-87129d5a5399,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Africa,65,1
a229903c-f733-4e37-8f53-26759271a27d,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,South America,52,1
ecd9a401-3be9-4ff9-8b82-7491e8de3376,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Europe,61,1
82247ee5-3c0e-45db-b734-31cf92c63a7a,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Africa,50,1
8874bf6b-73ab-4361-9955-e6d678400a2f,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Asia,56,0
41e580ba-a11a-416e-863f-d94f0fcb729e,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Asia,36,0
80304332-21c7-4123-9691-ec47680ef521,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,40,0
e2bade9e-76ad-4e9c-b851-f15137431ca2,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Europe,23,0
93991bdd-3b61-4167-ba40-807e3fc24cce,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Oceania,49,0
5b14b084-6bd2-4df4-b9c5-8839f9e9680a,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Asia,68,1
10e3667e-01b2-4340-8f1e-f6eca396f00c,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Africa,52,1
ba539916-0de8-4f60-9b2f-fb07ba7f1193,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Medium,South America,37,1
ae95f50e-1e2f-4f65-874d-0b6bc9427707,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Europe,33,1
10fa7f05-3ce2-4829-bafa-78e5001ebaa0,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Oceania,26,0
c92450d6-b3fa-47a1-82ac-ebbf6f022eac,0.9962264180183411,High,8.99,107.47290597581865,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Africa,37,1
bc58e790-61ad-438b-9059-67adee68af43,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Low recent activity,Premium,Medium,South America,36,0
a59003ca-fc14-4078-9ed4-d9dbf9d91826,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,South America,61,0
075f3920-d7be-49de-b9a8-04ae797d2806,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Europe,43,1
c562cd9e-2437-4343-afd8-740938a1b59b,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Europe,62,1
e85f81f9-f1c6-4db6-91b8-a68d9a225b14,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Premium,High,Europe,70,0
95b61ee7-ccc7-4c12-b422-3518fa9a9de9,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Low recent activity,Standard,Low,Europe,34,0
9479a993-2027-4f6b-90c3-76082a333411,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Basic,High,Asia,38,0
258fb686-a114-48c9-b4d9-45d0e773064f,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Oceania,67,1
dc507aeb-ca76-409a-9ff8-09dd364e0754,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,North America,39,0
ed01a482-affc-4e7f-a7b4-ff9fcde8024a,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Basic,High,Europe,22,0
af94b7ff-2542-4364-b5fb-a71e0250ef2d,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Europe,67,1
0e678d61-af68-4c15-8870-34aeb9e546de,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Africa,42,0
0507202b-60a0-4db0-9d84-d54696712eb1,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Europe,32,0
613bfc9a-f30f-416c-802a-2aa9327cfa58,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Standard,High,Asia,36,0
77cf8860-f7d9-4320-a1eb-c06c6b3941db,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Africa,35,1
fe5de36a-ab2a-40c9-9697-4578c5212b9e,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,South America,49,0
b512d943-7962-447f-9112-8ff4bf5b2767,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Africa,41,0
c91b0ee0-8912-4f6a-bad2-32747ee6e7b4,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,South America,48,1
461b021e-97a5-486b-921b-6642c9d3e82a,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Asia,34,1
ce433abe-57fd-4e3d-9342-2e73dfda078b,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Oceania,28,1
8c0e6937-e5a5-4e4b-80e6-734497960ec4,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low engagement,Basic,Low,Europe,61,1
c6b0204e-436a-40a3-8de9-2f3a84d799b7,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Asia,23,0
7b0bee97-a383-498d-a1d0-2de7c824ce74,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,South America,30,1
5ec455c9-3823-4034-b614-261b8e723d17,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Low,Africa,40,1
95613c6d-17d2-4b03-8c8b-9ebe03768f44,0.006482201814651489,Low,8.99,0.6992999317646027,Maintain engagement / loyalty rewards,Stable usage,Basic,High,South America,18,0
8a88927d-a219-4bb5-8f16-acc4c3171dbf,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Europe,47,0
d8da3b68-dfd2-48bb-8717-352605346780,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,Oceania,61,1
6627f98b-c514-4d31-9be0-73d1f859e0bc,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,Europe,50,1
c0361c14-77f2-4833-ae4a-4fe578223f75,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Low,Europe,42,1
8ad4594c-beba-471b-abe6-8071694e4294,0.9962264180183411,High,8.99,107.47290597581865,Offer targeted discount / personalized content,Stable usage,Basic,Medium,North America,60,1
2b408c37-307e-4e4b-aa9e-df26fd74e648,0.008888889104127884,Low,8.99,0.9589333565533161,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Asia,46,0
b943a742-e530-4b1d-a717-b6f72c8eb0df,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Low recent activity,Premium,Medium,Europe,49,0
86ca5953-8687-4fd4-ad11-0d5d680458a8,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low engagement,Premium,Low,Asia,63,1
1e06d863-a4c7-4967-8340-46c14cb445a0,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Medium,Asia,41,1
860a5a69-185b-4aef-8746-502864830574,0.9962264180183411,High,8.99,107.47290597581865,Offer targeted discount / personalized content,Stable usage,Basic,Medium,North America,63,1
fd6488c2-9e1f-4227-9498-0a49f3702153,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Low recent activity,Standard,Medium,South America,33,0
0de32e81-bbd2-465d-a0bd-dc9981e9de95,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Oceania,51,1
d3d8842a-961b-4951-ad19-f2ce40f0bd6c,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,Africa,59,1
251b46dc-0342-44cf-8868-ac80695ec9df,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,South America,44,1
10b94520-29d7-4845-917f-98fd0a3bf3e7,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Oceania,22,0
c73edd98-948a-45a2-bf02-d8556d7771c1,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Medium,Oceania,25,1
15977af7-baf7-4922-ac0b-06541e0271d3,0.008888889104127884,Low,13.99,1.4922667028009893,Maintain engagement / loyalty rewards,Low recent activity,Standard,Medium,North America,26,0
3ca42ba1-9483-49c4-9da0-3261165ecb8e,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,South America,51,0
14ab6691-c9c4-479d-b472-b54fad1ea99e,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Low recent activity,Standard,High,South America,46,0
32777b99-f320-4575-93f0-635af1cf0b43,0.024321538209915162,Low,17.99,5.250533668756485,Maintain engagement / loyalty rewards,Low engagement,Premium,Low,South America,35,0
baee1593-6034-48d7-8a84-7486c56e1563,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Higher plan cost,Premium,Low,North America,50,1
b81c0235-959b-4e73-af06-1a55896f1693,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Higher plan cost,Standard,Medium,Asia,54,1
314e27f7-020f-48a3-8914-5c0b51f67d00,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low engagement,Standard,Low,South America,27,1
cb507a43-512e-4dec-be49-2489ad065c20,0.008888889104127884,Low,17.99,1.9189333797991273,Maintain engagement / loyalty rewards,Low engagement,Premium,Low,Africa,18,0
505fa98f-6743-4996-abac-4dfadbf39cef,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Stable usage,Basic,Low,Europe,59,1
b7842c18-8a7c-427d-985c-190fa574149d,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Asia,37,0
51efc330-55c5-4b72-98ef-7bb6c3a82162,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Oceania,44,1
d798a26c-3ede-4a44-b16a-a49c50e8f053,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,North America,28,0
7b5ec85e-2ca0-4c16-a1d2-daa5e187fc5c,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Low,Europe,23,1
10424d23-f638-4f9b-b107-3a3fc714ebdb,0.019058380275964737,Low,17.99,4.114323133975267,Maintain engagement / loyalty rewards,Higher plan cost,Premium,Medium,Asia,58,0
318b785e-376e-47cc-bf21-95b314654f83,1.0,High,13.99,167.88,Offer targeted discount / personalized content,Low recent activity,Standard,Low,Europe,23,1
844f557e-b944-4ca0-aa50-1ce827d8bcb8,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Africa,36,0
03e51425-ede3-4da6-9769-2ac43a43a6c8,0.024971967563033104,Low,8.99,2.6939758607000113,Maintain engagement / loyalty rewards,Low recent activity,Basic,Medium,Asia,37,0
f18f3f06-7f7a-4860-8d04-5656e811782e,0.8051153071224689,High,8.99,86.85583933237194,Offer targeted discount / personalized content,Stable usage,Basic,High,North America,48,1
6abb7d1e-a927-4b88-a4f6-a995b5c42361,0.0,Low,13.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Standard,High,Asia,23,0
3aabb525-5a7b-4668-af65-a641a594a772,1.0,High,8.99,107.88,Offer targeted discount / personalized content,Low recent activity,Basic,Medium,Oceania,35,1
4cb69e88-ac09-4383-b583-af8ac1ed8aa7,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Medium,Europe,52,1
9eb4965a-d5d7-4223-abf2-4bc3205567d5,0.014152047038078309,Low,13.99,2.3758456567525865,Maintain engagement / loyalty rewards,Higher plan cost,Standard,Medium,Asia,50,0
40c040fc-9b95-4b3b-871a-21ff700d0f77,0.0,Low,17.99,0.0,Maintain engagement / loyalty rewards,Higher plan cost,Premium,High,Asia,68,0
83a0d0df-f602-47a7-8f84-ff7b087eb234,1.0,High,17.99,215.88,Offer targeted discount / personalized content,Low recent activity,Premium,Medium,South America,30,1
5226d599-736b-422f-bf60-186a26fdeaca,0.0,Low,8.99,0.0,Maintain engagement / loyalty rewards,Stable usage,Basic,High,Asia,41,0
